,TIC,Sector,Class,Amplitude,AndersonDarling,Autocor_length,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,PeriodLS2,PeriodLS3,PeriodLS4,PeriodLS5,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SmallKurtosis,Std,StructureFunction_index_21,StructureFunction_index_31,StructureFunction_index_32
0,121788685,40,gdor_spb,0.0124986469745635,1.0,12.0,0.0030588835075197,0.0490832940754339,0.2414123998470888,0.4122178099896759,0.5660287566606075,0.7115440126697821,0.862054886785927,0.0098099587990113,0.0011168912298487,5.127152695599949e-05,8.192316299074206e-05,0.0,0.461923959156005,1.4204142421434938,-0.3177285460654814,0.0017067258011608,3.0468576883884843e-05,1.401188967186624e-05,1.6574936163681675e-05,0.0,-0.589221444098778,-0.1081515434530985,-0.3079967605371406,0.0013547471172014,0.0001351803092598,2.8956966966332677e-05,3.714747423519197e-05,0.0,1.6850793243890188,-0.4592530869302133,0.2291849061926681,0.0048301219940185,2.001568574759067e-06,0.8690563447705364,-0.0001252227983656,0.0062159299850463,0.2321019108280254,0.3666666666666666,-15.300179569034318,-19.1808160415004,0.4278414221883012,0.4045157779370022,0.4239811988302113,0.2989899228230016,0.221831233062227,0.0,0.2109486181029858,0.3081000625531326,0.0129680037498474,0.0254530646282025,0.2535288577076322,-1.1056271655462515,0.0074771483358603,1.8056586380080388,2.4048537490873443,1.3583203550278151
1,159107517,40,contact_rot,0.001117318868637,0.97230105096949,12.0,0.0071373948508794,0.6593072964812231,0.148366518461241,0.2713125845737483,0.4022488562407371,0.5671112829434887,0.7653843675494555,0.0002433433437419,3.052864074597772e-05,3.0067740532495048e-05,4.3458743807472994e-05,0.0,0.3209390729725894,2.3458121169359627,0.5182363098851017,0.0002026733276477,3.926207901745467e-05,3.85590059302048e-05,2.1353263953497724e-05,0.0,-1.1059682446834975,-0.1143584200918052,0.9589037362200712,0.0001789768593299,1.562299144573072e-05,7.656346249548606e-06,2.4061157364774814e-06,0.0,1.1445346112789,0.5591996626440997,-0.6981325538139729,-3.841519355773926e-05,-1.9908166285771522e-07,0.3394116224863052,-7.00862544357397e-06,0.0003742575645446,0.5597452229299363,0.1,-161.30196078431374,-121.71764705882352,0.9892909364570938,1.1699083688393015,0.3115446595472615,0.2453854803222556,0.2041621411225718,0.0,0.0984839163063132,1.8983076277016169,0.0007437467575073,0.0421472451796598,-0.0969375402808343,0.3552655853141782,0.0005669941302754,2.072191939221951,3.199932370774439,1.5702087682849672
2,164409716,40,dsct_bcep,0.0104916393756866,0.8464612974309614,1.0,0.0002549069589599,2.1116452940126704,0.1602051986374484,0.283861514716781,0.423244287006126,0.5905886032486385,0.7889982798126152,0.0012575474205388,0.0001883811325291,0.0001679130470667,0.0002736301427464,0.0,-0.2432619161709324,-1.2442398194695905,-0.676131727207647,0.0007945490608263,0.0001652989107858,7.558934349384637e-05,8.316815091368217e-05,0.0,1.7300681023458495,1.9121554159614245,0.8887666361034653,0.0006193555931644,0.0003676317878713,0.0001047905457664,0.0001417572657199,0.0,0.4438778463263862,0.9836239507146728,0.7720321160926735,0.0002263784408569,3.718829644011014e-06,4.443482039673075,-5.690043139609562e-05,0.0037307739257812,0.514140127388535,-0.2333333333333333,-151.09366515837104,-133.10135746606335,0.0340390675593818,0.0401231815275878,0.9962741929129324,0.0298134288457607,0.0314495924812448,0.0,0.04856587138842,1.907580228938228,0.0074175000190734,0.0170331828702401,0.0481962543248096,0.0762881462638218,0.0054680874624439,2.016101198358018,3.0741843386805883,1.5989932702062604
3,273043307,41,eclipse,0.2738478109240532,1.0,22.0,0.0529187124931805,0.0103787907776388,0.0174625238271312,0.0461594218492918,0.1035525657654908,0.2182398931553284,0.3931131031451487,0.0702068593362812,0.0335942044329716,0.0053738817962008,0.0010401866552148,0.0,-0.5691853384828884,-1.1218400115661964,-1.5694841113751876,0.0654086510581063,0.0006484792177885,0.0524371097435392,0.0006632048137599,0.0,-1.5865791439282144,-0.2146587891561746,-2.7806164916214344,0.0629851493732471,0.0073325468834789,0.0188199504008473,0.0003354848137048,0.0,0.9144302013984068,1.866025554291796,0.8733884140148446,-0.3936258852481842,-8.335329024851993e-06,47.55256939072738,-1.0536355956690132e-05,0.0187692940235137,0.829062159214831,-0.1,38.4834191359134,21.613666395340232,0.889076776385541,1.7841205110018574,1.1814842495078968,0.2737733842834982,0.3017411533930497,0.0,0.2705112729895219,1.489218414891154,0.0378569811582565,0.0392581647940216,-3.038883247599664,9.956645973247817,0.1094724921622137,2.112599946519316,3.3114459188964083,1.5989224360744352
4,159716883,40,gdor_spb,0.0095543563365936,0.9999999998985618,17.0,0.011725720112159,0.6365915488510224,0.140787096675839,0.2687646256221844,0.3993909643191987,0.5567950545388022,0.7607267266809461,0.0022222427879875,0.0002452355542549,0.0001280182738172,0.0001130371049908,0.0,-1.0473231454616334,-1.1932133282440551,0.3343085203575116,0.002113854723916,0.0003275777298717,6.757127945338461e-05,2.4936657043297848e-05,0.0,0.3772116038715987,-0.9413751620315204,-0.4293403409511132,0.0020612146495077,0.000356365177146,0.0002132969851125,0.0001702858371114,0.0,2.723538850460093,1.8055697770775736,0.3742000981135593,0.0006191432476043,1.1273811672500444e-05,2.4863702093487787,1.24732096483753e-05,0.0031139850616455,0.6675159235668789,-0.0333333333333333,-313.5016155088853,-211.94022617124395,0.6196669074287365,0.8838509181193577,0.9688949927150348,0.2915702615099019,0.2827968333802158,0.0,0.1262390272827954,1.904594367122196,0.00624680519104,0.0290839065171223,-0.1137058467863435,1.0632232939030848,0.0048699250263173,1.9626112844693528,2.93518112006106,1.530732307667373
5,267672180,41,contact_rot,0.0337615311145782,1.0,7.0,0.0002729257641921,0.286910946870302,0.2629162975455036,0.4171015183756118,0.5637493095840042,0.6988265625965724,0.8535327225297823,0.0256763454965955,0.0003071573632653,0.000406077985855,8.101694820400752e-05,0.0,-1.588932109532954,-1.3550979013710482,-1.86874002576792,0.0050138719771598,0.0001636873596817,0.0007943644193458,9.250114603457425e-05,0.0,1.3013878883432,-0.6031041460327526,0.443827535507708,0.0010374316134559,0.00025673404922,4.148621426948843e-05,0.0003612008161508,0.0,0.3608169507829207,-0.4933264928800275,-1.5069648736342276,-0.0018727183341979,7.877087072536565e-05,10.527174889192883,7.212415654608544e-05,0.0170764029026031,0.389252591380251,-0.0333333333333333,238.3894536213469,161.89850698856418,0.2358765116935056,0.472171986995703,1.4215659287624645,2.7405446255523795,0.0175641115744024,0.0,0.2656124234146114,0.2647085438151527,0.0342245697975158,0.0157012949328728,-0.020304636383995,-0.9985588378672988,0.0198532465873232,1.822851878426755,2.5571140125017453,1.410038731277414
6,378089068,40,eclipse,0.0187216699123382,1.0,10.0,0.0463930665307162,0.1446849471223931,0.0449234271686018,0.0814591196288204,0.1245177314823314,0.1878217855541072,0.3273786886492809,0.003643765760376,0.0027283605166878,0.0016889909778021,0.0008586901458454,0.0,0.2116218348783978,0.4784468558888698,0.6710398172043185,0.0035155931775093,0.0024849367956971,0.0005662491756795,0.0004217639424597,0.0,-1.364993192612686,0.3555793368547156,-1.3000554364355053,0.0033373052294344,0.00321311550243,5.571395779472628e-06,7.535583357360855e-05,0.0,1.0991270516796428,-0.572138991072217,0.787412909190945,-0.0271500349044799,-1.2850068851143224e-05,2.50090774219249,3.169509255962007e-06,0.0014022588729858,0.8947770700636942,0.1,26.971752054223938,14.437161573705934,0.6481600738051039,0.4869596409416583,1.9444802214153116,0.2783313248817573,0.1951208526679724,0.0,0.1065142275471112,0.8707622558480563,0.0028309822082519,0.0372212271877181,-3.202424228121454,11.197996619925153,0.0074312464694013,1.6009201268223878,1.90324712910282,1.330914573690111
7,273379486,41,eclipse,0.0027318000793457,1.0,1.0,0.0021834061135371,1.8072000438736109,0.1526382233214819,0.2733549750090173,0.3957721440717267,0.5573633225124955,0.7694903900654403,0.0002970513629843,3.871213206160982e-05,4.8294861834167686e-05,3.40470633142721e-05,0.0,2.793686678555998,0.1694581302872,2.7167942583370746,0.0001608209327719,5.840680437824888e-05,1.9928342066652767e-05,5.536366910411191e-05,0.0,1.609461815633979,1.0486468404269256,0.8179656725039862,0.0001511561970839,6.801313724406339e-05,6.569322362750212e-05,2.04479092639585e-05,0.0,-1.470583762816028,-1.4719149881766953,0.0005251481654089,-0.0002784430980682,1.3845994952873754e-06,0.9845575653372962,1.1083537349919444e-05,0.0009143352508544,0.8870703764320785,0.0333333333333333,276.5027382256298,85.02519167579409,0.1670862206911291,0.1268898220141224,0.6027985875727585,0.0572301780666494,1.3773791560600337,2.346345340242806e-12,0.0455818540341372,1.9398402998996305,0.0018306523561477,0.0214290903555258,-1.1415072457185065,9.319268237934434,0.0014974992031204,2.0721120949505942,3.3163702690950467,1.708657019467687
8,168817267,41,dsct_bcep,0.0128542184829711,1.0,2.0,0.0,0.7762322663121182,0.2414781165818234,0.403222337167498,0.5628386475607133,0.7008250453237189,0.8581854124202354,0.0098518501489962,0.0002018182379276,6.490872720179567e-05,0.0001216729813531,0.0,-0.3549394124822601,-0.6126981835252032,-2.053029292031901,0.0013471209790133,0.0001115481527379,2.8043020887424744e-05,3.3624648469629364e-06,0.0,-2.29461604143421,-2.6662080566822923,-1.4133531695409154,0.0012197684181344,5.992661670569358e-05,5.548946626643682e-05,1.7754585543296097e-05,0.0,0.1126081958660676,0.4098471543275589,2.027303131517124,0.0007143318653106,-1.5186143162096029e-05,2.571657898113056,2.442993756141808e-05,0.0065578818321228,0.2643207855973813,-0.0333333333333333,-120.3238258223997,-148.5164479939152,0.0510725904075197,0.0910698297605824,0.046111506170189,1.1030408011250628,0.959685317946354,0.0,0.209600699397949,0.3222129026348654,0.0131081789731979,0.0080512627843604,0.0414855372250998,-1.0701247440729629,0.0075860601994103,1.7851150117598726,2.418861324480114,1.37738722405399
9,159442737,40,contact_rot,0.00737726688385,0.9801457438346606,1.0,0.0002549069589599,2.1024340069585947,0.1454081756576231,0.268878579582716,0.3942580942896699,0.5621724029049574,0.7688712929003425,0.0003653297781835,9.10021073686836e-05,0.0001434262659879,0.0001397908934454,0.0,0.3450423125884836,-0.3245058751630235,0.2349598700016168,0.0003373060226293,0.0001117337396687,0.0001346873618219,9.579369849689492e-05,0.0,-0.9620884509617652,1.355493204213817,-1.306467775118194,0.0003326373517538,8.53637708642029e-05,7.119010990625928e-05,7.503806295008942e-05,0.0,-1.046904807577855,0.9729467330957536,1.1673201271886793,-0.0002821683883666,5.464379315722088e-06,3.259729465961985,-4.326062597286929e-05,0.0024210810661315,0.6157961783439491,-0.0333333333333333,-414.3623188405797,-298.34057971014494,0.5390978460799145,0.9962832985858492,0.0152561102483521,0.0376986460087973,0.0994526185184463,0.4589720803624438,0.0296998604431476,2.012130047401134,0.0048432350158691,0.0206954943525144,-0.0563949720382338,0.3071860031446709,0.0037399055873832,1.7767324864082057,2.501068601750311,1.58011472319397
10,271044027,40,contact_rot,0.0052854120731353,0.9999888500065732,10.0,0.0,1.238707437418178,0.1598610726327952,0.2891324472434134,0.4359859721199262,0.6141995121324946,0.8092181281294133,0.0024152782419382,8.758094207066335e-05,0.0001053489605429,3.21090634943049e-05,0.0,-0.0579210924210766,-2.5494630095011264,-2.918239495207006,0.0004878383877909,0.0001691577790831,3.735436839161108e-05,8.07939620655515e-05,0.0,1.296914049837418,2.0874806714324814,1.8176986687891832,0.0003015874526899,8.237245518441253e-05,6.827897765936472e-05,8.464374484458484e-05,0.0,0.3684648654880637,0.8185091270749439,-1.6569892284041852,-0.000349223613739,1.5814788467969134e-07,1.7205573383748602,2.5775812234088872e-05,0.0019393563270568,0.492484076433121,0.1,531.9113924050633,468.3259493670886,0.8950776207760547,1.7732669845563351,0.9124577687522888,0.0526516247515326,0.0662008571365243,0.0,0.1827111725899413,1.2082390925260502,0.0038455724716186,0.0222211856555207,-0.0428856427866909,-0.2183327556080008,0.002760900323078,2.0022320488089416,3.009313403095632,1.5384372239219115
11,360023141,54,dsct_bcep,0.0171763002872467,0.5392991273825481,1.0,0.0002777006387114,1.6661709643365323,0.1531578703878942,0.2775759028645209,0.4076506386396995,0.5583460556585959,0.7838550538122816,0.0028928000396961,0.0001370606628519,0.0003171427306105,0.0004320694216241,0.0,0.1994682781299198,-0.061852941640367,-1.6956628510351894,0.002587866536877,8.150876160942768e-05,0.0003152552479905,0.0003459543047717,0.0,-0.5816602090700809,-0.933353512545674,-0.6761670819316485,0.0023246613792299,0.0003991041601143,8.606455609259128e-05,0.0003688361966707,0.0,2.22791427353224,2.300358160449105,2.6033998761311525,0.0004410743713378,1.5876474150971905e-05,5.279363551045053,4.436843698963734e-05,0.0057355761528015,0.5570358034970858,0.1666666666666666,280.569403714565,232.42521994134896,0.0681281047917757,0.1000477204668235,0.0864003543141827,1.4814976008109866,0.3281915836590045,0.0,0.0608144837240587,1.8937679957848557,0.0115467309951782,0.0147294402921046,0.0323961841368423,0.0617571723773888,0.0086060470166334,1.85719344733794,2.6509640154298384,1.5695294893394305
12,138040846,40,gdor_spb,0.0118916928768157,0.999753318184595,19.0,0.0237063471832781,0.1460964599156397,0.148078249625982,0.2610271831149944,0.3921230780256631,0.5426320708797558,0.7445659152464935,0.0048843269213351,0.0001890737453591,9.188345738075788e-05,3.777117694084428e-05,0.0,-0.539467807060926,-1.9163909806509225,-1.1906510921422395,0.0046638110655967,0.0003120880026675,3.095330395540622e-05,1.7305480945128894e-05,0.0,0.6107727196602835,0.219484999906245,0.406822413259706,0.0025813376000389,1.1729103297188322e-05,4.611949058896532e-05,6.978025838081864e-05,0.0,-2.257916403256009,-2.954127875109529,-0.3849015810096041,0.0017436146736145,-2.590122587155965e-06,1.049570410445018,5.959012705808992e-05,0.0038785934448242,0.4305732484076433,-0.1,-125.89003436426115,-143.8475085910653,0.724804815843861,0.6893620375629878,0.5910882041158532,0.0982743371778535,0.2734714581602929,0.0,0.1463308475281227,1.6757986039973556,0.0078287124633789,0.0253609124061716,0.1197670564818092,-0.1089654488588829,0.0058572377936568,2.0998668252070884,3.242193648370394,1.5611397956418358
